Country;City;AvgTemperatureFahrenheit;Date;Month;Year;AvgTemperatureCelsius
Australia;Canberra;69.3;09/01/2018;1;2018;
Australia;Canberra;66.8;10/01/2018;1;2018;
Australia;Canberra;73.5;11/01/2018;1;2018;
Australia;Canberra;76.5;12/01/2018;1;2018;
Australia;Canberra;62.7;13/01/2018;1;2018;
Australia;Canberra;57.5;14/01/2018;1;2018;
Australia;Canberra;64.4;15/01/2018;1;2018;
Australia;Canberra;62.1;16/01/2018;1;2018;
Australia;Canberra;66.9;17/01/2018;1;2018;
Australia;Canberra;74.1;18/01/2018;1;2018;
Australia;Canberra;79.8;19/01/2018;1;2018;
Australia;Canberra;81.0;20/01/2018;1;2018;
Australia;Canberra;81.4;21/01/2018;1;2018;
Australia;Canberra;81.0;22/01/2018;1;2018;
Australia;Canberra;80.2;23/01/2018;1;2018;
Australia;Canberra;70.6;24/01/2018;1;2018;
Australia;Canberra;75.0;25/01/2018;1;2018;
Australia;Canberra;76.5;26/01/2018;1;2018;
Australia;Canberra;75.9;27/01/2018;1;2018;
Australia;Canberra;74.5;28/01/2018;1;2018;
Australia;Canberra;77.0;29/01/2018;1;2018;
Australia;Canberra;67.6;30/01/2018;1;2018;
Australia;Canberra;59.7;31/01/2018;1;2018;
Australia;Canberra;58.3;01/02/2018;2;2018;
Australia;Canberra;63.6;02/02/2018;2;2018;
Australia;Canberra;64.7;03/02/2018;2;2018;
Australia;Canberra;64.9;04/02/2018;2;2018;
Australia;Canberra;69.5;05/02/2018;2;2018;
Australia;Canberra;68.5;06/02/2018;2;2018;
Australia;Canberra;73.9;07/02/2018;2;2018;
Australia;Canberra;82.0;08/02/2018;2;2018;
Australia;Canberra;71.0;09/02/2018;2;2018;
Australia;Canberra;74.9;10/02/2018;2;2018;
Australia;Canberra;71.7;11/02/2018;2;2018;
Australia;Canberra;69.6;12/02/2018;2;2018;
Australia;Canberra;69.7;13/02/2018;2;2018;
Australia;Canberra;70.8;14/02/2018;2;2018;
Australia;Canberra;71.6;15/02/2018;2;2018;
Australia;Canberra;69.4;16/02/2018;2;2018;
Australia;Canberra;71.1;17/02/2018;2;2018;
Australia;Canberra;76.8;18/02/2018;2;2018;
Australia;Canberra;65.6;19/02/2018;2;2018;
Australia;Canberra;59.1;20/02/2018;2;2018;
Australia;Canberra;66.5;21/02/2018;2;2018;
Australia;Canberra;69.1;22/02/2018;2;2018;
Australia;Canberra;75.6;23/02/2018;2;2018;
Australia;Canberra;78.1;24/02/2018;2;2018;
Australia;Canberra;58.0;25/02/2018;2;2018;
Australia;Canberra;60.1;26/02/2018;2;2018;
Australia;Canberra;63.4;27/02/2018;2;2018;
Australia;Canberra;72.8;28/02/2018;2;2018;
Australia;Canberra;67.5;01/03/2018;3;2018;
Australia;Canberra;67.3;02/03/2018;3;2018;
Australia;Canberra;71.1;03/03/2018;3;2018;
Australia;Canberra;70.3;04/03/2018;3;2018;
Australia;Canberra;62.8;05/03/2018;3;2018;
Australia;Canberra;60.2;06/03/2018;3;2018;
Australia;Canberra;59.3;07/03/2018;3;2018;
Australia;Canberra;61.7;08/03/2018;3;2018;
Australia;Canberra;64.8;09/03/2018;3;2018;
Australia;Canberra;65.2;10/03/2018;3;2018;
Australia;Canberra;70.6;11/03/2018;3;2018;
Australia;Canberra;67.6;12/03/2018;3;2018;
Australia;Canberra;62.0;13/03/2018;3;2018;
Australia;Canberra;65.1;14/03/2018;3;2018;
Australia;Canberra;68.9;15/03/2018;3;2018;
Australia;Canberra;67.3;16/03/2018;3;2018;
Australia;Canberra;69.1;17/03/2018;3;2018;
Australia;Canberra;68.0;18/03/2018;3;2018;
Australia;Canberra;63.4;19/03/2018;3;2018;
Australia;Canberra;63.5;20/03/2018;3;2018;
Australia;Canberra;57.0;21/03/2018;3;2018;
Australia;Canberra;59.0;22/03/2018;3;2018;
Australia;Canberra;60.9;23/03/2018;3;2018;
Australia;Canberra;66.6;24/03/2018;3;2018;
Australia;Canberra;60.4;25/03/2018;3;2018;
Australia;Canberra;50.0;26/03/2018;3;2018;
Australia;Canberra;60.2;27/03/2018;3;2018;
Australia;Canberra;64.1;28/03/2018;3;2018;
Australia;Canberra;64.7;29/03/2018;3;2018;
Australia;Canberra;66.2;30/03/2018;3;2018;
Australia;Canberra;63.7;31/03/2018;3;2018;
Australia;Canberra;65.9;01/04/2018;4;2018;
Australia;Canberra;68.1;02/04/2018;4;2018;
Australia;Canberra;64.7;03/04/2018;4;2018;
Australia;Canberra;65.9;04/04/2018;4;2018;
Australia;Canberra;65.0;05/04/2018;4;2018;
Australia;Canberra;68.9;06/04/2018;4;2018;
Australia;Canberra;61.5;07/04/2018;4;2018;
Australia;Canberra;62.1;08/04/2018;4;2018;
Australia;Canberra;65.6;09/04/2018;4;2018;
Australia;Canberra;62.7;10/04/2018;4;2018;
Australia;Canberra;69.2;11/04/2018;4;2018;
Australia;Canberra;74.3;12/04/2018;4;2018;
Australia;Canberra;67.2;13/04/2018;4;2018;
Australia;Canberra;57.4;14/04/2018;4;2018;
Australia;Canberra;57.6;15/04/2018;4;2018;
Australia;Canberra;58.6;16/04/2018;4;2018;
Australia;Canberra;58.3;17/04/2018;4;2018;
Australia;Canberra;54.5;18/04/2018;4;2018;
Australia;Canberra;58.6;19/04/2018;4;2018;
Australia;Canberra;60.2;20/04/2018;4;2018;
Australia;Canberra;61.0;21/04/2018;4;2018;
Australia;Canberra;54.9;22/04/2018;4;2018;
Australia;Canberra;57.0;23/04/2018;4;2018;
Australia;Canberra;59.1;24/04/2018;4;2018;
Australia;Canberra;61.1;25/04/2018;4;2018;
Australia;Canberra;61.0;26/04/2018;4;2018;
Australia;Canberra;52.9;27/04/2018;4;2018;
Australia;Canberra;52.1;28/04/2018;4;2018;
Australia;Canberra;48.8;29/04/2018;4;2018;
Australia;Canberra;48.9;30/04/2018;4;2018;
Australia;Canberra;53.4;01/05/2018;5;2018;
Australia;Canberra;51.9;02/05/2018;5;2018;
Australia;Canberra;64.2;03/05/2018;5;2018;
Australia;Canberra;50.4;04/05/2018;5;2018;
Australia;Canberra;47.9;05/05/2018;5;2018;
Australia;Canberra;47.7;06/05/2018;5;2018;
Australia;Canberra;52.3;07/05/2018;5;2018;
Australia;Canberra;51.7;08/05/2018;5;2018;
Australia;Canberra;53.2;09/05/2018;5;2018;
Australia;Canberra;43.0;10/05/2018;5;2018;
Australia;Canberra;44.9;11/05/2018;5;2018;
Australia;Canberra;51.7;12/05/2018;5;2018;
Australia;Canberra;49.3;13/05/2018;5;2018;
Australia;Canberra;44.8;14/05/2018;5;2018;
Australia;Canberra;42.5;15/05/2018;5;2018;
Australia;Canberra;43.2;16/05/2018;5;2018;
Australia;Canberra;43.5;17/05/2018;5;2018;
Australia;Canberra;46.7;18/05/2018;5;2018;
Australia;Canberra;43.5;19/05/2018;5;2018;
Australia;Canberra;52.0;20/05/2018;5;2018;
Australia;Canberra;52.9;21/05/2018;5;2018;
Australia;Canberra;51.2;22/05/2018;5;2018;
Australia;Canberra;47.1;23/05/2018;5;2018;
Australia;Canberra;49.3;24/05/2018;5;2018;
Australia;Canberra;46.8;25/05/2018;5;2018;
Australia;Canberra;39.0;26/05/2018;5;2018;
Australia;Canberra;46.7;27/05/2018;5;2018;
Australia;Canberra;47.8;28/05/2018;5;2018;
Australia;Canberra;49.8;29/05/2018;5;2018;
Australia;Canberra;45.8;30/05/2018;5;2018;
Australia;Canberra;45.2;31/05/2018;5;2018;
Australia;Canberra;47.0;01/06/2018;6;2018;
Australia;Canberra;48.1;02/06/2018;6;2018;
Australia;Canberra;49.5;03/06/2018;6;2018;
Australia;Canberra;49.1;04/06/2018;6;2018;
Australia;Canberra;47.4;05/06/2018;6;2018;
Australia;Canberra;48.3;06/06/2018;6;2018;
Australia;Canberra;52.5;07/06/2018;6;2018;
Australia;Canberra;50.4;08/06/2018;6;2018;
Australia;Canberra;45.2;09/06/2018;6;2018;
Australia;Canberra;44.8;10/06/2018;6;2018;
Australia;Canberra;44.3;11/06/2018;6;2018;
Australia;Canberra;47.2;12/06/2018;6;2018;
Australia;Canberra;47.9;13/06/2018;6;2018;
Australia;Canberra;48.3;14/06/2018;6;2018;
Australia;Canberra;44.3;15/06/2018;6;2018;
Australia;Canberra;41.0;16/06/2018;6;2018;
Australia;Canberra;40.6;17/06/2018;6;2018;
Australia;Canberra;49.5;18/06/2018;6;2018;
Australia;Canberra;45.0;19/06/2018;6;2018;
Australia;Canberra;39.6;20/06/2018;6;2018;
Australia;Canberra;36.1;21/06/2018;6;2018;
Australia;Canberra;36.5;22/06/2018;6;2018;
Australia;Canberra;34.8;23/06/2018;6;2018;
Australia;Canberra;35.6;24/06/2018;6;2018;
Australia;Canberra;36.6;25/06/2018;6;2018;
Australia;Canberra;44.6;26/06/2018;6;2018;
Australia;Canberra;51.3;27/06/2018;6;2018;
Australia;Canberra;45.1;28/06/2018;6;2018;
Australia;Canberra;45.4;29/06/2018;6;2018;
Australia;Canberra;40.2;30/06/2018;6;2018;
Australia;Canberra;38.6;01/07/2018;7;2018;
Australia;Canberra;38.8;02/07/2018;7;2018;
Australia;Canberra;38.8;03/07/2018;7;2018;
Australia;Canberra;42.3;04/07/2018;7;2018;
Australia;Canberra;56.7;05/07/2018;7;2018;
Australia;Canberra;46.2;06/07/2018;7;2018;
Australia;Canberra;44.3;07/07/2018;7;2018;
Australia;Canberra;44.3;08/07/2018;7;2018;
Australia;Canberra;39.8;09/07/2018;7;2018;
Australia;Canberra;36.1;10/07/2018;7;2018;
Australia;Canberra;37.4;11/07/2018;7;2018;
Australia;Canberra;37.2;12/07/2018;7;2018;
Australia;Canberra;36.1;13/07/2018;7;2018;
Australia;Canberra;36.3;14/07/2018;7;2018;
Australia;Canberra;32.6;15/07/2018;7;2018;
Australia;Canberra;37.0;16/07/2018;7;2018;
Australia;Canberra;49.1;17/07/2018;7;2018;
Australia;Canberra;43.2;18/07/2018;7;2018;
Australia;Canberra;49.4;19/07/2018;7;2018;
Australia;Canberra;41.8;20/07/2018;7;2018;
Australia;Canberra;36.6;21/07/2018;7;2018;
Australia;Canberra;32.6;22/07/2018;7;2018;
Australia;Canberra;45.3;23/07/2018;7;2018;
Australia;Canberra;53.0;24/07/2018;7;2018;
Australia;Canberra;46.8;25/07/2018;7;2018;
Australia;Canberra;39.5;26/07/2018;7;2018;
Australia;Canberra;41.8;27/07/2018;7;2018;
Australia;Canberra;47.6;28/07/2018;7;2018;
Australia;Canberra;46.8;29/07/2018;7;2018;
Australia;Canberra;43.1;30/07/2018;7;2018;
Australia;Canberra;51.2;31/07/2018;7;2018;
Australia;Canberra;41.1;01/08/2018;8;2018;
Australia;Canberra;38.7;02/08/2018;8;2018;
Australia;Canberra;50.5;03/08/2018;8;2018;
Australia;Canberra;43.2;04/08/2018;8;2018;
Australia;Canberra;46.5;05/08/2018;8;2018;
Australia;Canberra;44.2;06/08/2018;8;2018;
Australia;Canberra;42.7;07/08/2018;8;2018;
Australia;Canberra;45.8;08/08/2018;8;2018;
Australia;Canberra;40.3;09/08/2018;8;2018;
Australia;Canberra;46.9;10/08/2018;8;2018;
Australia;Canberra;44.9;11/08/2018;8;2018;
Australia;Canberra;43.3;12/08/2018;8;2018;
Australia;Canberra;47.5;13/08/2018;8;2018;
Australia;Canberra;49.5;14/08/2018;8;2018;
Australia;Canberra;53.0;15/08/2018;8;2018;
Australia;Canberra;39.9;16/08/2018;8;2018;
Australia;Canberra;43.0;17/08/2018;8;2018;
Australia;Canberra;42.2;18/08/2018;8;2018;
Australia;Canberra;36.1;19/08/2018;8;2018;
Australia;Canberra;43.7;20/08/2018;8;2018;
Australia;Canberra;44.9;21/08/2018;8;2018;
Australia;Canberra;44.2;22/08/2018;8;2018;
Australia;Canberra;47.1;23/08/2018;8;2018;
Australia;Canberra;50.2;24/08/2018;8;2018;
Australia;Canberra;49.1;25/08/2018;8;2018;
Australia;Canberra;46.3;26/08/2018;8;2018;
Australia;Canberra;42.6;27/08/2018;8;2018;
Australia;Canberra;39.1;28/08/2018;8;2018;
Australia;Canberra;38.1;29/08/2018;8;2018;
Australia;Canberra;47.3;30/08/2018;8;2018;
Australia;Canberra;47.2;31/08/2018;8;2018;
Australia;Canberra;47.8;01/09/2018;9;2018;
Australia;Canberra;44.3;02/09/2018;9;2018;
Australia;Canberra;45.9;03/09/2018;9;2018;
Australia;Canberra;46.5;04/09/2018;9;2018;
Australia;Canberra;50.1;05/09/2018;9;2018;
Australia;Canberra;51.9;06/09/2018;9;2018;
Australia;Canberra;54.1;07/09/2018;9;2018;
Australia;Canberra;46.2;08/09/2018;9;2018;
Australia;Canberra;48.9;09/09/2018;9;2018;
Australia;Canberra;51.3;10/09/2018;9;2018;
Australia;Canberra;57.7;11/09/2018;9;2018;
Australia;Canberra;52.8;12/09/2018;9;2018;
Australia;Canberra;50.0;13/09/2018;9;2018;
Australia;Canberra;49.7;14/09/2018;9;2018;
Australia;Canberra;53.5;15/09/2018;9;2018;
Australia;Canberra;41.2;16/09/2018;9;2018;
Australia;Canberra;47.8;17/09/2018;9;2018;
Australia;Canberra;49.9;18/09/2018;9;2018;
Australia;Canberra;45.7;19/09/2018;9;2018;
Australia;Canberra;45.7;20/09/2018;9;2018;
Australia;Canberra;49.8;21/09/2018;9;2018;
Australia;Canberra;50.6;22/09/2018;9;2018;
Australia;Canberra;53.8;23/09/2018;9;2018;
Australia;Canberra;38.0;24/09/2018;9;2018;
Australia;Canberra;52.4;25/09/2018;9;2018;
Australia;Canberra;45.3;26/09/2018;9;2018;
Australia;Canberra;50.8;27/09/2018;9;2018;
Australia;Canberra;58.2;28/09/2018;9;2018;
Australia;Canberra;45.1;29/09/2018;9;2018;
Australia;Canberra;50.1;30/09/2018;9;2018;
Australia;Canberra;53.6;01/10/2018;10;2018;
Australia;Canberra;60.5;02/10/2018;10;2018;
Australia;Canberra;55.3;03/10/2018;10;2018;
Australia;Canberra;52.4;04/10/2018;10;2018;
Australia;Canberra;50.4;05/10/2018;10;2018;
Australia;Canberra;50.8;06/10/2018;10;2018;
Australia;Canberra;57.8;07/10/2018;10;2018;
Australia;Canberra;58.0;08/10/2018;10;2018;
Australia;Canberra;60.9;09/10/2018;10;2018;
Australia;Canberra;48.4;10/10/2018;10;2018;
Australia;Canberra;50.4;11/10/2018;10;2018;
Australia;Canberra;51.1;12/10/2018;10;2018;
Australia;Canberra;57.9;13/10/2018;10;2018;
Australia;Canberra;58.7;14/10/2018;10;2018;
Australia;Canberra;63.8;15/10/2018;10;2018;
Australia;Canberra;65.3;16/10/2018;10;2018;
Australia;Canberra;61.8;17/10/2018;10;2018;
Australia;Canberra;59.9;18/10/2018;10;2018;
Australia;Canberra;67.2;19/10/2018;10;2018;
Australia;Canberra;56.9;20/10/2018;10;2018;
Australia;Canberra;58.5;21/10/2018;10;2018;
Australia;Canberra;70.6;22/10/2018;10;2018;
Australia;Canberra;66.0;23/10/2018;10;2018;
Australia;Canberra;56.7;24/10/2018;10;2018;
Australia;Canberra;61.7;25/10/2018;10;2018;
Australia;Canberra;60.4;26/10/2018;10;2018;
Australia;Canberra;60.3;27/10/2018;10;2018;
Australia;Canberra;57.7;28/10/2018;10;2018;
Australia;Canberra;60.3;29/10/2018;10;2018;
Australia;Canberra;64.9;30/10/2018;10;2018;
Australia;Canberra;66.1;31/10/2018;10;2018;
Australia;Canberra;79.8;01/11/2018;11;2018;
Australia;Canberra;72.3;02/11/2018;11;2018;
Australia;Canberra;63.5;03/11/2018;11;2018;
Australia;Canberra;68.3;04/11/2018;11;2018;
Australia;Canberra;68.1;05/11/2018;11;2018;
Australia;Canberra;67.8;06/11/2018;11;2018;
Australia;Canberra;50.5;07/11/2018;11;2018;
Australia;Canberra;52.5;08/11/2018;11;2018;
Australia;Canberra;54.3;09/11/2018;11;2018;
Australia;Canberra;58.9;10/11/2018;11;2018;
Australia;Canberra;62.9;11/11/2018;11;2018;
Australia;Canberra;69.5;12/11/2018;11;2018;
Australia;Canberra;72.5;13/11/2018;11;2018;
Australia;Canberra;61.7;15/11/2018;11;2018;
Australia;Canberra;63.3;16/11/2018;11;2018;
Australia;Canberra;60.0;18/11/2018;11;2018;
Australia;Canberra;65.2;19/11/2018;11;2018;
Australia;Canberra;71.7;20/11/2018;11;2018;
Australia;Canberra;62.1;21/11/2018;11;2018;
Australia;Canberra;49.3;22/11/2018;11;2018;
Australia;Canberra;52.0;23/11/2018;11;2018;
Australia;Canberra;56.7;24/11/2018;11;2018;
Australia;Canberra;59.3;25/11/2018;11;2018;
Australia;Canberra;62.6;26/11/2018;11;2018;
Australia;Canberra;63.0;27/11/2018;11;2018;
Australia;Canberra;57.4;28/11/2018;11;2018;
Australia;Canberra;61.8;29/11/2018;11;2018;
Australia;Canberra;63.8;30/11/2018;11;2018;
Australia;Canberra;68.5;01/12/2018;12;2018;
Australia;Canberra;61.7;02/12/2018;12;2018;
Australia;Canberra;65.4;03/12/2018;12;2018;
Australia;Canberra;65.7;04/12/2018;12;2018;
Australia;Canberra;63.9;05/12/2018;12;2018;
Australia;Canberra;69.0;06/12/2018;12;2018;
Australia;Canberra;74.0;07/12/2018;12;2018;
Australia;Canberra;75.8;08/12/2018;12;2018;
Australia;Canberra;73.0;09/12/2018;12;2018;
Australia;Canberra;67.6;10/12/2018;12;2018;
Australia;Canberra;64.6;11/12/2018;12;2018;
Australia;Canberra;69.9;12/12/2018;12;2018;
Australia;Canberra;64.5;13/12/2018;12;2018;
Australia;Canberra;65.4;14/12/2018;12;2018;
Australia;Canberra;69.8;15/12/2018;12;2018;
Australia;Canberra;66.7;16/12/2018;12;2018;
Australia;Canberra;70.8;17/12/2018;12;2018;
Australia;Canberra;70.7;18/12/2018;12;2018;
Australia;Canberra;72.1;19/12/2018;12;2018;
Australia;Canberra;72.8;20/12/2018;12;2018;
Australia;Canberra;60.4;21/12/2018;12;2018;
Australia;Canberra;57.7;22/12/2018;12;2018;
Australia;Canberra;62.5;23/12/2018;12;2018;
Australia;Canberra;69.1;24/12/2018;12;2018;
Australia;Canberra;74.9;25/12/2018;12;2018;
Australia;Canberra;78.3;26/12/2018;12;2018;
Australia;Canberra;81.5;27/12/2018;12;2018;
Australia;Canberra;82.7;28/12/2018;12;2018;
Australia;Canberra;77.7;29/12/2018;12;2018;
Australia;Canberra;76.9;30/12/2018;12;2018;
Australia;Canberra;75.0;31/12/2018;12;2018;
Australia;Canberra;79.9;01/01/2019;1;2019;
Australia;Canberra;77.2;02/01/2019;1;2019;
Australia;Canberra;79.2;03/01/2019;1;2019;
Australia;Canberra;87.0;04/01/2019;1;2019;
Australia;Canberra;68.8;05/01/2019;1;2019;
Australia;Canberra;65.7;06/01/2019;1;2019;
Australia;Canberra;66.9;07/01/2019;1;2019;
Australia;Canberra;68.1;08/01/2019;1;2019;
Australia;Canberra;70.6;09/01/2019;1;2019;
Australia;Canberra;69.7;10/01/2019;1;2019;
Australia;Canberra;68.1;11/01/2019;1;2019;
Australia;Canberra;78.4;12/01/2019;1;2019;
Australia;Canberra;71.4;13/01/2019;1;2019;
Australia;Canberra;82.0;14/01/2019;1;2019;
Australia;Canberra;86.4;15/01/2019;1;2019;
Australia;Canberra;85.7;16/01/2019;1;2019;
Australia;Canberra;83.6;17/01/2019;1;2019;
Australia;Canberra;82.6;18/01/2019;1;2019;
Australia;Canberra;72.7;19/01/2019;1;2019;
Australia;Canberra;74.3;20/01/2019;1;2019;
Australia;Canberra;77.6;21/01/2019;1;2019;
Australia;Canberra;83.1;22/01/2019;1;2019;
Australia;Canberra;72.8;24/01/2019;1;2019;
Australia;Canberra;86.2;25/01/2019;1;2019;
Australia;Canberra;85.4;26/01/2019;1;2019;
Australia;Canberra;75.2;27/01/2019;1;2019;
Australia;Canberra;70.5;28/01/2019;1;2019;
Australia;Canberra;79.8;29/01/2019;1;2019;
Australia;Canberra;84.3;30/01/2019;1;2019;
Australia;Canberra;73.0;31/01/2019;1;2019;
Australia;Canberra;64.2;01/02/2019;2;2019;
Australia;Canberra;71.9;02/02/2019;2;2019;
Australia;Canberra;77.6;03/02/2019;2;2019;
Australia;Canberra;75.8;04/02/2019;2;2019;
Australia;Canberra;70.5;05/02/2019;2;2019;
Australia;Canberra;73.1;06/02/2019;2;2019;
Australia;Canberra;73.7;07/02/2019;2;2019;
Australia;Canberra;68.0;08/02/2019;2;2019;
Australia;Canberra;60.4;09/02/2019;2;2019;
Australia;Canberra;62.9;10/02/2019;2;2019;
Australia;Canberra;68.1;11/02/2019;2;2019;
Australia;Canberra;70.9;12/02/2019;2;2019;
Australia;Canberra;58.1;13/02/2019;2;2019;
Australia;Canberra;67.1;14/02/2019;2;2019;
Australia;Canberra;68.1;15/02/2019;2;2019;
Australia;Canberra;68.1;16/02/2019;2;2019;
Australia;Canberra;72.9;17/02/2019;2;2019;
Australia;Canberra;74.6;18/02/2019;2;2019;
Australia;Canberra;69.3;19/02/2019;2;2019;
Australia;Canberra;68.9;20/02/2019;2;2019;
Australia;Canberra;65.9;21/02/2019;2;2019;
Australia;Canberra;62.6;22/02/2019;2;2019;
Australia;Canberra;64.5;23/02/2019;2;2019;
Australia;Canberra;62.0;24/02/2019;2;2019;
Australia;Canberra;67.6;25/02/2019;2;2019;
Australia;Canberra;71.0;26/02/2019;2;2019;
Australia;Canberra;69.1;27/02/2019;2;2019;
Australia;Canberra;72.2;28/02/2019;2;2019;
Australia;Canberra;71.9;01/03/2019;3;2019;
Australia;Canberra;70.9;02/03/2019;3;2019;
Australia;Canberra;74.3;03/03/2019;3;2019;
Australia;Canberra;75.4;04/03/2019;3;2019;
Australia;Canberra;72.7;05/03/2019;3;2019;
Australia;Canberra;55.5;06/03/2019;3;2019;
Australia;Canberra;59.2;07/03/2019;3;2019;
Australia;Canberra;70.5;08/03/2019;3;2019;
Australia;Canberra;66.5;09/03/2019;3;2019;
Australia;Canberra;68.9;10/03/2019;3;2019;
Australia;Canberra;68.6;11/03/2019;3;2019;
Australia;Canberra;66.1;12/03/2019;3;2019;
Australia;Canberra;63.5;13/03/2019;3;2019;
Australia;Canberra;65.5;14/03/2019;3;2019;
Australia;Canberra;64.2;15/03/2019;3;2019;
Australia;Canberra;65.4;16/03/2019;3;2019;
Australia;Canberra;65.1;17/03/2019;3;2019;
Australia;Canberra;67.3;18/03/2019;3;2019;
Australia;Canberra;65.4;19/03/2019;3;2019;
Australia;Canberra;68.8;20/03/2019;3;2019;
Australia;Canberra;69.3;21/03/2019;3;2019;
Australia;Canberra;61.9;22/03/2019;3;2019;
Australia;Canberra;65.9;23/03/2019;3;2019;
Australia;Canberra;69.0;24/03/2019;3;2019;
Australia;Canberra;58.8;25/03/2019;3;2019;
Australia;Canberra;56.1;26/03/2019;3;2019;
Australia;Canberra;58.7;27/03/2019;3;2019;
Australia;Canberra;63.7;28/03/2019;3;2019;
Australia;Canberra;63.1;29/03/2019;3;2019;
Australia;Canberra;48.3;30/03/2019;3;2019;
Australia;Canberra;49.0;31/03/2019;3;2019;
Australia;Canberra;55.2;01/04/2019;4;2019;
Australia;Canberra;59.2;02/04/2019;4;2019;
Australia;Canberra;65.5;03/04/2019;4;2019;
Australia;Canberra;62.4;04/04/2019;4;2019;
Australia;Canberra;60.0;05/04/2019;4;2019;
Australia;Canberra;60.4;06/04/2019;4;2019;
Australia;Canberra;59.5;07/04/2019;4;2019;
Australia;Canberra;66.5;08/04/2019;4;2019;
Australia;Canberra;51.7;09/04/2019;4;2019;
Australia;Canberra;50.4;10/04/2019;4;2019;
Australia;Canberra;57.2;11/04/2019;4;2019;
Australia;Canberra;55.0;12/04/2019;4;2019;
Australia;Canberra;61.6;13/04/2019;4;2019;
Australia;Canberra;56.6;14/04/2019;4;2019;
Australia;Canberra;57.8;15/04/2019;4;2019;
Australia;Canberra;59.6;16/04/2019;4;2019;
Australia;Canberra;58.2;17/04/2019;4;2019;
Australia;Canberra;63.9;18/04/2019;4;2019;
Australia;Canberra;60.4;19/04/2019;4;2019;
Australia;Canberra;63.3;20/04/2019;4;2019;
Australia;Canberra;62.9;21/04/2019;4;2019;
Australia;Canberra;61.8;22/04/2019;4;2019;
Australia;Canberra;62.7;23/04/2019;4;2019;
Australia;Canberra;61.7;25/04/2019;4;2019;
Australia;Canberra;51.1;26/04/2019;4;2019;
Australia;Canberra;48.6;27/04/2019;4;2019;
Australia;Canberra;49.3;28/04/2019;4;2019;
Australia;Canberra;54.7;29/04/2019;4;2019;
Australia;Canberra;56.6;30/04/2019;4;2019;
Australia;Canberra;58.4;01/05/2019;5;2019;
Australia;Canberra;65.6;02/05/2019;5;2019;
Australia;Canberra;53.6;03/05/2019;5;2019;
Australia;Canberra;52.5;04/05/2019;5;2019;
Australia;Canberra;50.8;05/05/2019;5;2019;
Australia;Canberra;46.6;06/05/2019;5;2019;
Australia;Canberra;46.9;07/05/2019;5;2019;
Australia;Canberra;45.6;08/05/2019;5;2019;
Australia;Canberra;46.1;09/05/2019;5;2019;
Australia;Canberra;44.6;10/05/2019;5;2019;
Australia;Canberra;45.6;11/05/2019;5;2019;
Australia;Canberra;42.1;12/05/2019;5;2019;
Australia;Canberra;46.5;13/05/2019;5;2019;
Australia;Canberra;44.8;14/05/2019;5;2019;
Australia;Canberra;47.4;15/05/2019;5;2019;
Australia;Canberra;52.9;20/05/2019;5;2019;
Australia;Canberra;51.7;21/05/2019;5;2019;
Australia;Canberra;54.8;22/05/2019;5;2019;
Australia;Canberra;47.5;23/05/2019;5;2019;
Australia;Canberra;47.0;24/05/2019;5;2019;
Australia;Canberra;57.1;25/05/2019;5;2019;
Australia;Canberra;49.1;26/05/2019;5;2019;
Australia;Canberra;43.1;27/05/2019;5;2019;
Australia;Canberra;46.1;28/05/2019;5;2019;
Australia;Canberra;41.0;29/05/2019;5;2019;
Australia;Canberra;38.7;30/05/2019;5;2019;
Australia;Canberra;41.3;31/05/2019;5;2019;
Australia;Canberra;43.3;01/06/2019;6;2019;
Australia;Canberra;46.0;02/06/2019;6;2019;
Australia;Canberra;44.3;03/06/2019;6;2019;
Australia;Canberra;45.3;04/06/2019;6;2019;
Australia;Canberra;38.0;05/06/2019;6;2019;
